sex,month,year,Ageband,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM_narrow,Persontime_DM_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_narrow,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_CHILBLAIN_narrow,Persontime_CHILBLAIN_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
both_sexes,July,2020,50-59,0,5890,5890,5890,5890,5890,5890,5890,5890,5890,5859,5859,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5859,5859,5890,5890,5859,5378,5890,5890,5890,5859,5890,5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5890,5890,5890,0,0,0,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,22996.47,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,22996.47,0,0,22875.44,0,0,22875.44,0,0,22996.47,6791.56,171.95,37840.14,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,22875.44,0,0,22996.47
both_sexes,July,2020,50-59,1,1085,1085,1085,1085,1085,1085,1085,1085,1085,1054,1054,1054,1054,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1054,1085,1085,1085,651,1085,1085,1085,1085,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1085,1085,0,0,0,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,127833.32,0,0,127833.32,0,0,127833.32,0,0,127833.32,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,127833.32,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,206968.24,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94
both_sexes,August,2020,50-59,0,5890,5890,5890,5890,5890,5890,5890,5890,5890,5859,5859,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5859,5859,5890,5890,5859,5363,5890,5890,5890,5859,5890,5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5890,5890,5890,0,0,0,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,22996.47,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,22996.47,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,25123.31,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,22875.44,0,0,22996.47
both_sexes,August,2020,50-59,1,1085,1085,1085,1085,1085,1085,1085,1085,1085,1054,1054,1054,1054,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1054,1085,1085,1085,651,1085,1085,1085,1085,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1085,1085,0,0,0,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,127833.32,0,0,127833.32,0,0,127833.32,0,0,127833.32,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,127833.32,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,206968.24,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94
both_sexes,September,2020,50-59,0,5700,5700,5700,5700,5700,5700,5700,5700,5700,5670,5670,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5670,5670,5700,5700,5670,5190,5700,5700,5700,5670,5700,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,5700,5700,0,0,0,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23763.02,0,0,23763.02,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23763.02,0,0,23763.02,0,0,23637.95,0,0,23637.95,0,0,23763.02,0,0,25960.76,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23763.02,0,0,23637.95,0,0,23763.02
both_sexes,September,2020,50-59,1,1050,1050,1050,1050,1050,1050,1050,1050,1050,1020,1020,1020,1020,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1020,1050,1050,1050,630,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,1050,1050,0,0,0,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,132094.43,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,213867.18,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31
both_sexes,October,2020,50-59,0,5890,5890,5890,5890,5890,5890,5890,5890,5890,5859,5859,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5859,5859,5890,5890,5859,5330,5890,5890,5890,5859,5890,5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5890,5890,5890,0,0,0,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,22996.47,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,22996.47,0,0,22875.44,0,0,22875.44,0,0,22996.47,13705.44,1659.79,49508.76,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,22875.44,0,0,22996.47
both_sexes,October,2020,50-59,1,1085,1085,1085,1085,1085,1085,1085,1085,1085,1054,1054,1054,1054,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1054,1085,1085,1085,651,1085,1085,1085,1085,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,1085,1085,0,0,0,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,127833.32,0,0,127833.32,0,0,127833.32,0,0,127833.32,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,127833.32,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,206968.24,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94
both_sexes,November,2020,50-59,0,5700,5700,5700,5700,5700,5700,5700,5700,5700,5670,5670,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5670,5670,5700,5700,5670,5093,5700,5700,5700,5670,5700,5670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5700,5700,5700,0,0,0,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23763.02,0,0,23763.02,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23763.02,0,0,23763.02,0,0,23637.95,0,0,23637.95,0,0,23763.02,35858.04,11643.01,83680.7,0,0,23637.95,0,0,23637.95,0,0,23637.95,0,0,23763.02,0,0,23637.95,0,0,23763.02
both_sexes,November,2020,50-59,1,1050,1050,1050,1050,1050,1050,1050,1050,1050,1020,1020,1020,1020,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1020,1050,1050,1050,630,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,1050,1050,0,0,0,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,132094.43,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,213867.18,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31
both_sexes,December,2020,50-59,0,5890,5890,5890,5890,5890,5890,5890,5890,5890,5859,5859,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5890,5859,5859,5890,5890,5859,5109,5890,5890,5890,5859,5890,5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5890,5890,5890,0,0,0,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,22996.47,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,22996.47,0,0,22875.44,0,0,22875.44,0,0,22996.47,14298.3,1731.59,51650.37,0,0,22875.44,0,0,22875.44,0,0,22875.44,0,0,22996.47,0,0,22875.44,0,0,22996.47
both_sexes,December,2020,50-59,1,1085,1085,1085,1085,1085,1085,1085,1085,1085,1054,1054,1054,1054,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1054,1085,1085,1085,622,1085,1085,1085,1085,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1085,1085,1085,0,0,0,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,127833.32,0,0,127833.32,0,0,127833.32,0,0,127833.32,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,127833.32,0,0,124180.94,0,0,124180.94,0,0,124180.94,117443.73,14222.98,424247.13,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94,0,0,124180.94
both_sexes,January,2021,50-59,0,5781,5781,5781,5781,5781,5781,5781,5781,5781,5750,5750,5781,5781,5781,5781,5781,5781,5781,5781,5781,5781,5781,5781,5750,5750,5781,5781,5750,4999,5781,5781,5781,5750,5781,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5781,5781,5781,0,0,0,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23432.4,0,0,23432.4,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23432.4,0,0,23432.4,0,0,23306.75,0,0,23306.75,0,0,23432.4,0,0,26952.65,0,0,23306.75,0,0,23306.75,0,0,23306.75,0,0,23432.4,0,0,23306.75,0,0,23432.4
both_sexes,January,2021,50-59,1,1063,1063,1063,1063,1063,1063,1063,1063,1063,1032,1032,1032,1032,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1032,1063,1063,1063,498,1063,1063,1063,1063,1063,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1063,1063,1063,0,0,0,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,130558.45,0,0,130558.45,0,0,130558.45,0,0,130558.45,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,130558.45,0,0,126751.01,0,0,126751.01,0,0,126751.01,220030.12,45375.5,643021.38,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01,0,0,126751.01
both_sexes,February,2021,50-59,0,4987,4987,4987,4987,4987,4987,4987,4987,4987,4959,4959,4987,4987,4987,4983,4987,4987,4987,4987,4987,4987,4987,4987,4959,4959,4987,4987,4975,4246,4987,4987,4987,4959,4987,4959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4987,4987,4987,0,0,0,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27170.06,0,0,27170.06,0,0,27017.51,0,0,27017.51,0,0,27017.51,7329.92,185.58,40839.71,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27170.06,0,0,27170.06,0,0,27017.51,0,0,27017.51,0,0,27082.68,17204.43,2083.54,62148.31,0,0,27017.51,0,0,27017.51,0,0,27017.51,0,0,27170.06,0,0,27017.51,0,0,27170.06
both_sexes,February,2021,50-59,1,952,952,952,952,952,952,952,952,952,924,924,924,924,952,952,952,952,952,952,952,952,952,952,952,924,952,952,952,420,952,952,952,952,952,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,952,952,0,0,0,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,145818.53,0,0,145818.53,0,0,145818.53,0,0,145818.53,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,145818.53,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,320800.77,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75,0,0,141529.75
both_sexes,March,2021,50-59,0,5033,5033,5033,5033,5033,5033,5033,5033,5033,5002,5002,5033,5033,5033,5002,5033,5033,5033,5033,5033,5033,5033,5033,5002,5002,5033,5033,5033,4197,5033,5033,5033,5002,5033,5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5033,5033,5033,0,0,0,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26936.49,0,0,26936.49,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26936.49,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26936.49,0,0,26936.49,0,0,26770.58,0,0,26770.58,0,0,26770.58,17405.29,2107.86,62873.89,0,0,26770.58,0,0,26770.58,0,0,26770.58,0,0,26936.49,0,0,26770.58,0,0,26936.49
both_sexes,March,2021,50-59,1,1034,1034,1034,1034,1034,1034,1034,1034,1034,1023,1023,1003,1003,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1023,1034,1034,1034,451,1034,1034,1034,1034,1034,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1034,1034,1034,0,0,0,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,131707.06,0,0,131707.06,0,0,134333.32,0,0,134333.32,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,131707.06,0,0,130305.92,0,0,130305.92,0,0,130305.92,80986.7,2050.41,451228.99,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92,0,0,130305.92
both_sexes,April,2021,50-59,0,4691,4691,4691,4691,4691,4691,4691,4666,4666,4661,4661,4691,4691,4691,4661,4691,4691,4691,4691,4691,4691,4691,4691,4661,4661,4691,4691,4691,3854,4691,4691,4691,4636,4691,4636,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4691,4691,4691,0,0,0,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28722.3,7827.9,198.19,43614.29,7827.9,198.19,43614.29,0,0,28907.17,0,0,28907.17,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28907.17,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28722.3,0,0,28907.17,0,0,28907.17,0,0,28722.3,0,0,28722.3,0,0,28722.3,9477.17,239.94,52803.39,0,0,28722.3,0,0,28722.3,0,0,28722.3,7878.56,199.47,43896.52,0,0,28722.3,7878.56,199.47,43896.52
both_sexes,April,2021,50-59,1,878,878,878,878,878,878,878,878,878,878,878,848,848,878,878,878,878,878,878,878,878,878,878,878,878,878,878,878,374,878,878,878,878,878,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,878,878,0,0,0,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,158887.17,0,0,158887.17,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,360257.55,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23
both_sexes,May,2021,50-59,0,4207,4207,4207,4207,4207,4207,4207,4176,4176,4176,4176,4207,4207,4207,4176,4207,4207,4207,4207,4207,4207,4207,4207,4176,4176,4207,4207,4207,3415,4207,4207,4207,4145,4207,4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4207,4207,4207,0,0,0,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32264.44,0,0,32264.44,0,0,32264.44,0,0,32264.44,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32264.44,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32264.44,0,0,32264.44,0,0,32026.7,0,0,32026.7,0,0,32026.7,10695.46,270.79,59591.3,0,0,32026.7,0,0,32026.7,0,0,32026.7,0,0,32505.75,0,0,32026.7,0,0,32505.75
