sex,Dose,type_vax,week,riskfactor,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b,IR_COVID_L1plus,lb_COVID_L1plus,ub_COVID_L1plus,IR_COVID_L2plus,lb_COVID_L2plus,ub_COVID_L2plus,IR_COVID_L3plus,lb_COVID_L3plus,ub_COVID_L3plus,IR_COVID_L4plus,lb_COVID_L4plus,ub_COVID_L4plus,IR_COVID_L5plus,lb_COVID_L5plus,ub_COVID_L5plus
both_sexes,0,,2020-01-13,COVDIAB,0,0,0,0,0,0,0,126631.88,0,0,126631.88,0,0,126631.88,0,0,126631.88,0,0,126631.88
both_sexes,0,,2020-01-20,COVDIAB,0,0,0,0,0,0,0,126631.88,0,0,126631.88,0,0,126631.88,0,0,126631.88,0,0,126631.88
both_sexes,0,,2020-01-27,COVDIAB,0,0,0,0,0,0,0,126631.88,0,0,126631.88,0,0,126631.88,0,0,126631.88,0,0,126631.88
both_sexes,0,,2020-02-03,COVDIAB,0,0,0,0,0,0,0,126631.88,0,0,126631.88,0,0,126631.88,0,0,126631.88,0,0,126631.88
both_sexes,0,,2020-02-10,COVDIAB,0,0,0,0,0,0,0,127591.21,0,0,127591.21,0,0,127591.21,0,0,127591.21,0,0,127591.21
both_sexes,0,,2020-02-17,COVDIAB,0,0,0,0,0,0,0,128811.02,0,0,128811.02,0,0,128811.02,0,0,128811.02,0,0,128811.02
both_sexes,0,,2020-02-24,COVDIAB,0,0,0,0,0,0,0,129429.7,0,0,129429.7,0,0,129429.7,0,0,129429.7,0,0,129429.7
both_sexes,0,,2020-03-02,COVDIAB,0,0,0,0,0,0,0,130054.36,0,0,130054.36,0,0,130054.36,0,0,130054.36,0,0,130054.36
both_sexes,0,,2020-03-09,COVDIAB,0,0,0,0,0,0,0,130558.45,0,0,130558.45,0,0,130558.45,0,0,130558.45,0,0,130558.45
both_sexes,0,,2020-03-16,COVDIAB,0,0,0,0,0,0,0,130939.09,0,0,130939.09,0,0,130939.09,0,0,130939.09,0,0,130939.09
both_sexes,0,,2020-03-23,COVDIAB,0,0,0,0,0,0,0,131066.46,0,0,131066.46,0,0,131066.46,0,0,131066.46,0,0,131066.46
both_sexes,0,,2020-03-30,COVDIAB,0,0,0,0,0,0,0,131835.93,0,0,131835.93,0,0,131835.93,0,0,131835.93,0,0,131835.93
both_sexes,0,,2020-04-06,COVDIAB,0,0,0,0,0,0,0,131835.93,0,0,131835.93,0,0,131835.93,0,0,131835.93,0,0,131835.93
both_sexes,0,,2020-04-13,COVDIAB,0,0,0,0,0,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43,0,0,132094.43
both_sexes,0,,2020-04-20,COVDIAB,0,0,0,0,0,0,0,133666.99,0,0,133666.99,0,0,133666.99,0,0,133666.99,0,0,133666.99
both_sexes,0,,2020-04-27,COVDIAB,1,1,1,1,1,36415.75,921.97,202895.59,36415.75,921.97,202895.59,36415.75,921.97,202895.59,36415.75,921.97,202895.59,36415.75,921.97,202895.59
both_sexes,0,,2020-05-04,COVDIAB,0,0,0,0,0,0,0,134601.72,0,0,134601.72,0,0,134601.72,0,0,134601.72,0,0,134601.72
both_sexes,0,,2020-05-11,COVDIAB,0,0,0,0,0,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43
both_sexes,0,,2020-05-18,COVDIAB,0,0,0,0,0,0,0,135549.62,0,0,135549.62,0,0,135549.62,0,0,135549.62,0,0,135549.62
both_sexes,0,,2020-05-25,COVDIAB,0,0,0,0,0,0,0,135549.62,0,0,135549.62,0,0,135549.62,0,0,135549.62,0,0,135549.62
both_sexes,0,,2020-06-01,COVDIAB,0,0,0,0,0,0,0,135549.62,0,0,135549.62,0,0,135549.62,0,0,135549.62,0,0,135549.62
both_sexes,0,,2020-06-08,COVDIAB,0,0,0,0,0,0,0,135549.62,0,0,135549.62,0,0,135549.62,0,0,135549.62,0,0,135549.62
both_sexes,0,,2020-06-15,COVDIAB,0,0,0,0,0,0,0,135549.62,0,0,135549.62,0,0,135549.62,0,0,135549.62,0,0,135549.62
both_sexes,0,,2020-06-22,COVDIAB,0,0,0,0,0,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91
both_sexes,0,,2020-06-29,COVDIAB,0,0,0,0,0,0,0,136510.96,0,0,136510.96,0,0,136510.96,0,0,136510.96,0,0,136510.96
both_sexes,0,,2020-07-06,COVDIAB,0,0,0,0,0,0,0,137206.03,0,0,137206.03,0,0,137206.03,0,0,137206.03,0,0,137206.03
both_sexes,0,,2020-07-13,COVDIAB,0,0,0,0,0,0,0,139478.59,0,0,139478.59,0,0,139478.59,0,0,139478.59,0,0,139478.59
both_sexes,0,,2020-07-20,COVDIAB,0,0,0,0,0,0,0,140204.29,0,0,140204.29,0,0,140204.29,0,0,140204.29,0,0,140204.29
both_sexes,0,,2020-07-27,COVDIAB,1,0,0,0,0,38326.34,970.34,213540.69,0,0,140496.69,0,0,140496.69,0,0,140496.69,0,0,140496.69
both_sexes,0,,2020-08-03,COVDIAB,0,0,0,0,0,0,0,141529.75,0,0,140496.69,0,0,140496.69,0,0,140496.69,0,0,140496.69
both_sexes,0,,2020-08-10,COVDIAB,0,0,0,0,0,0,0,141529.75,0,0,140496.69,0,0,140496.69,0,0,140496.69,0,0,140496.69
both_sexes,0,,2020-08-17,COVDIAB,0,0,0,0,0,0,0,141529.75,0,0,140496.69,0,0,140496.69,0,0,140496.69,0,0,140496.69
both_sexes,0,,2020-08-24,COVDIAB,0,0,0,0,0,0,0,141529.75,0,0,140496.69,0,0,140496.69,0,0,140496.69,0,0,140496.69
both_sexes,0,,2020-08-31,COVDIAB,0,0,0,0,0,0,0,141529.75,0,0,140496.69,0,0,140496.69,0,0,140496.69,0,0,140496.69
both_sexes,0,,2020-09-07,COVDIAB,0,0,0,0,0,0,0,141529.75,0,0,140496.69,0,0,140496.69,0,0,140496.69,0,0,140496.69
both_sexes,0,,2020-09-14,COVDIAB,0,0,0,0,0,0,0,141529.75,0,0,140496.69,0,0,140496.69,0,0,140496.69,0,0,140496.69
both_sexes,0,,2020-09-21,COVDIAB,1,1,1,1,1,38856.38,983.76,216493.91,38569.17,976.49,214893.64,38569.17,976.49,214893.64,38569.17,976.49,214893.64,38569.17,976.49,214893.64
both_sexes,0,,2020-09-28,COVDIAB,0,0,0,0,0,0,0,145818.53,0,0,144722.15,0,0,144722.15,0,0,144722.15,0,0,144722.15
both_sexes,0,,2020-10-05,COVDIAB,0,0,0,0,0,0,0,146931.65,0,0,145818.53,0,0,145818.53,0,0,145818.53,0,0,145818.53
both_sexes,0,,2020-10-12,COVDIAB,0,0,0,0,0,0,0,146931.65,0,0,145818.53,0,0,145818.53,0,0,145818.53,0,0,145818.53
both_sexes,0,,2020-10-19,COVDIAB,0,0,0,0,0,0,0,147413.92,0,0,146293.51,0,0,146293.51,0,0,146293.51,0,0,146293.51
both_sexes,0,,2020-10-26,COVDIAB,0,0,0,0,0,0,0,148224.78,0,0,147092.05,0,0,147092.05,0,0,147092.05,0,0,147092.05
both_sexes,0,,2020-11-02,COVDIAB,0,0,0,0,0,0,0,150375.36,0,0,149209.66,0,0,149209.66,0,0,149209.66,0,0,149209.66
both_sexes,0,,2020-11-09,COVDIAB,0,0,0,0,0,0,0,150375.36,0,0,149209.66,0,0,149209.66,0,0,149209.66,0,0,149209.66
both_sexes,0,,2020-11-16,COVDIAB,0,0,0,0,0,0,0,150375.36,0,0,149209.66,0,0,149209.66,0,0,149209.66,0,0,149209.66
both_sexes,0,,2020-11-23,COVDIAB,0,0,0,0,0,0,0,150375.36,0,0,149209.66,0,0,149209.66,0,0,149209.66,0,0,149209.66
both_sexes,0,,2020-11-30,COVDIAB,0,0,0,0,0,0,0,152589.27,0,0,151389.13,0,0,151389.13,0,0,151389.13,0,0,151389.13
both_sexes,0,,2020-12-07,COVDIAB,0,0,0,0,0,0,0,154691.53,0,0,153458.23,0,0,153458.23,0,0,153458.23,0,0,153458.23
both_sexes,0,,2020-12-14,COVDIAB,0,0,0,0,0,0,0,155226.18,0,0,153984.37,0,0,153984.37,0,0,153984.37,0,0,153984.37
both_sexes,0,,2020-12-21,COVDIAB,0,0,0,0,0,0,0,155944.82,0,0,154691.53,0,0,154691.53,0,0,154691.53,0,0,154691.53
both_sexes,0,,2020-12-28,COVDIAB,0,0,0,0,0,0,0,156488.18,0,0,155226.18,0,0,155226.18,0,0,155226.18,0,0,155226.18
both_sexes,0,,2021-01-04,COVDIAB,0,0,0,0,0,0,0,159451.27,0,0,158141.22,0,0,158141.22,0,0,158141.22,0,0,158141.22
both_sexes,1,Pfizer,2021-01-04,COVDIAB,0,0,0,0,0,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13
both_sexes,0,,2021-01-11,COVDIAB,0,0,0,0,0,0,0,163514.95,0,0,162137.57,0,0,162137.57,0,0,162137.57,0,0,162137.57
both_sexes,1,Pfizer,2021-01-11,COVDIAB,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
both_sexes,0,,2021-01-18,COVDIAB,0,0,0,0,0,0,0,166752.87,0,0,165320.64,0,0,165320.64,0,0,165320.64,0,0,165320.64
both_sexes,1,Pfizer,2021-01-18,COVDIAB,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
both_sexes,1,Moderna,2021-01-18,COVDIAB,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
both_sexes,0,,2021-01-25,COVDIAB,0,0,0,0,0,0,0,168842.51,0,0,167374.31,0,0,167374.31,0,0,167374.31,0,0,167374.31
both_sexes,1,Pfizer,2021-01-25,COVDIAB,0,0,0,0,0,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88
both_sexes,2,Pfizer,2021-01-25,COVDIAB,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
both_sexes,1,Moderna,2021-01-25,COVDIAB,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,0,,2021-02-01,COVDIAB,0,0,0,0,0,0,0,168842.51,0,0,167374.31,0,0,167374.31,0,0,167374.31,0,0,167374.31
both_sexes,2,Pfizer,2021-02-01,COVDIAB,0,0,0,0,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42
both_sexes,1,Moderna,2021-02-01,COVDIAB,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,1,Pfizer,2021-02-01,COVDIAB,0,0,0,0,0,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55
both_sexes,0,,2021-02-08,COVDIAB,0,0,0,0,0,0,0,168842.51,0,0,167374.31,0,0,167374.31,0,0,167374.31,0,0,167374.31
both_sexes,2,Pfizer,2021-02-08,COVDIAB,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
both_sexes,1,Moderna,2021-02-08,COVDIAB,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,1,Pfizer,2021-02-08,COVDIAB,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,0,,2021-02-15,COVDIAB,0,0,0,0,0,0,0,169266.74,0,0,167791.19,0,0,167791.19,0,0,167791.19,0,0,167791.19
both_sexes,2,Pfizer,2021-02-15,COVDIAB,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
both_sexes,1,Moderna,2021-02-15,COVDIAB,0,0,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
both_sexes,2,Moderna,2021-02-15,COVDIAB,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
both_sexes,1,Pfizer,2021-02-15,COVDIAB,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,0,,2021-02-22,COVDIAB,0,0,0,0,0,0,0,171202.44,0,0,169693.1,0,0,169693.1,0,0,169693.1,0,0,169693.1
both_sexes,2,Pfizer,2021-02-22,COVDIAB,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
both_sexes,2,Moderna,2021-02-22,COVDIAB,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,1,Pfizer,2021-02-22,COVDIAB,0,0,0,0,0,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55
both_sexes,0,,2021-03-01,COVDIAB,1,1,1,1,1,46707.16,1182.52,260235.65,46292.78,1172.03,257926.84,46292.78,1172.03,257926.84,46292.78,1172.03,257926.84,46292.78,1172.03,257926.84
both_sexes,2,Pfizer,2021-03-01,COVDIAB,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
both_sexes,1,Pfizer,2021-03-01,COVDIAB,0,0,0,0,0,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13
both_sexes,2,Moderna,2021-03-01,COVDIAB,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,0,,2021-03-08,COVDIAB,0,0,0,0,0,0,0,176356.44,0,0,174755.28,0,0,174755.28,0,0,174755.28,0,0,174755.28
both_sexes,2,Pfizer,2021-03-08,COVDIAB,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
both_sexes,1,Pfizer,2021-03-08,COVDIAB,0,0,0,0,0,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15
both_sexes,2,Moderna,2021-03-08,COVDIAB,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,0,,2021-03-15,COVDIAB,0,0,0,0,0,0,0,178458.7,0,0,176819.32,0,0,176819.32,0,0,176819.32,0,0,176819.32
both_sexes,2,Pfizer,2021-03-15,COVDIAB,0,0,0,0,0,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74
both_sexes,1,Moderna,2021-03-15,COVDIAB,0,0,0,0,0,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06
both_sexes,1,Pfizer,2021-03-15,COVDIAB,0,0,0,0,0,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85
both_sexes,2,Moderna,2021-03-15,COVDIAB,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,0,,2021-03-22,COVDIAB,0,0,0,0,0,0,0,192755.83,0,0,190844.65,0,0,190844.65,0,0,190844.65,0,0,190844.65
both_sexes,2,Pfizer,2021-03-22,COVDIAB,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
both_sexes,1,Moderna,2021-03-22,COVDIAB,0,0,0,0,0,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06
both_sexes,1,Pfizer,2021-03-22,COVDIAB,0,0,0,0,0,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14
both_sexes,2,Moderna,2021-03-22,COVDIAB,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,1,AstraZeneca,2021-03-22,COVDIAB,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
both_sexes,0,,2021-03-29,COVDIAB,0,0,0,0,0,0,0,220517.71,0,0,218019.94,0,0,218019.94,0,0,218019.94,0,0,218019.94
both_sexes,1,AstraZeneca,2021-03-29,COVDIAB,0,0,0,0,0,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47
both_sexes,2,Pfizer,2021-03-29,COVDIAB,0,0,0,0,0,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14
both_sexes,1,Pfizer,2021-03-29,COVDIAB,0,0,0,0,0,0,0,1705523.06,0,0,1705523.06,0,0,1705523.06,0,0,1705523.06,0,0,1705523.06
both_sexes,1,Moderna,2021-03-29,COVDIAB,0,0,0,0,0,0,0,2323040.04,0,0,2323040.04,0,0,2323040.04,0,0,2323040.04,0,0,2323040.04
both_sexes,2,Moderna,2021-03-29,COVDIAB,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,0,,2021-04-05,COVDIAB,0,0,0,0,0,0,0,254219.48,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63
both_sexes,1,AstraZeneca,2021-04-05,COVDIAB,0,0,0,0,0,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15
both_sexes,2,Pfizer,2021-04-05,COVDIAB,0,0,0,0,0,0,0,3133402.84,0,0,3133402.84,0,0,3133402.84,0,0,3133402.84,0,0,3133402.84
both_sexes,1,Pfizer,2021-04-05,COVDIAB,0,0,0,0,0,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25
both_sexes,1,Moderna,2021-04-05,COVDIAB,0,0,0,0,0,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32
both_sexes,2,Moderna,2021-04-05,COVDIAB,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
both_sexes,0,,2021-04-12,COVDIAB,0,0,0,0,0,0,0,283655.41,0,0,279535.94,0,0,279535.94,0,0,279535.94,0,0,279535.94
both_sexes,1,AstraZeneca,2021-04-12,COVDIAB,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
both_sexes,2,Pfizer,2021-04-12,COVDIAB,0,0,0,0,0,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49
both_sexes,1,Pfizer,2021-04-12,COVDIAB,0,0,0,0,0,0,0,942212.04,0,0,942212.04,0,0,942212.04,0,0,942212.04,0,0,942212.04
both_sexes,1,Moderna,2021-04-12,COVDIAB,0,0,0,0,0,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04,0,0,1845703.04
both_sexes,2,Moderna,2021-04-12,COVDIAB,0,0,0,0,0,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45
both_sexes,0,,2021-04-19,COVDIAB,0,0,0,0,0,0,0,328625.18,0,0,323108.69,0,0,323108.69,0,0,323108.69,0,0,323108.69
both_sexes,1,AstraZeneca,2021-04-19,COVDIAB,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
both_sexes,2,Pfizer,2021-04-19,COVDIAB,0,0,0,0,0,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54
both_sexes,1,Pfizer,2021-04-19,COVDIAB,0,0,0,0,0,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59,0,0,869266.59
both_sexes,1,Moderna,2021-04-19,COVDIAB,0,0,0,0,0,0,0,2208792.16,0,0,2208792.16,0,0,2208792.16,0,0,2208792.16,0,0,2208792.16
both_sexes,2,Moderna,2021-04-19,COVDIAB,0,0,0,0,0,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07
both_sexes,0,,2020-01-06,COVOBES,0,0,0,0,0,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47
both_sexes,0,,2020-01-13,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-01-20,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-01-27,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-02-03,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-02-10,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-02-17,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-02-24,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-03-02,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-03-09,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-03-16,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-03-23,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-03-30,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-04-06,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-04-13,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-04-20,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-04-27,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-05-04,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-05-11,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-05-18,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-05-25,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-06-01,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-06-08,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-06-15,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-06-22,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-06-29,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-07-06,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-07-13,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-07-20,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-07-27,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-08-03,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-08-10,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-08-17,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-08-24,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-08-31,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-09-07,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-09-14,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-09-21,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-09-28,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-10-05,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-10-12,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-10-19,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-10-26,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-11-02,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-11-09,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-11-16,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-11-23,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-11-30,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-12-07,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
both_sexes,0,,2020-12-14,COVOBES,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
