sex,month,year,Ageband,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,Persontime_PERICARD_narrow,Persontime_PERICARD_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,PERICARD_narrow_b,PERICARD_possible_b,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_possible,lb_MYOCARD_possible,ub_MYOCARD_possible,IR_Myocardalone_narrow,lb_Myocardalone_narrow,ub_Myocardalone_narrow,IR_Myocardalone_possible,lb_Myocardalone_possible,ub_Myocardalone_possible,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_possible,lb_PERICARD_possible,ub_PERICARD_possible
both_sexes,all_months,2021,5-11,44248,44248,44248,44248,44248,44248,44248,44248,44248,44248,44248,44248,44248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3045.03,0,0,3045.03,0,0,3045.03,0,0,3045.03,0,0,3045.03,0,0,3045.03,0,0,3045.03,0,0,3045.03,0,0,3045.03,0,0,3045.03,0,0,3045.03,0,0,3045.03
both_sexes,all_months,2020,12-17,126201,126201,126201,126201,126201,126201,126201,126201,126201,126201,126201,126201,126201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067.63,0,0,1067.63,0,0,1067.63,0,0,1067.63,0,0,1067.63,0,0,1067.63,0,0,1067.63,0,0,1067.63,0,0,1067.63,0,0,1067.63,0,0,1067.63,0,0,1067.63
both_sexes,all_months,2021,12-17,53766,53766,53766,53766,53766,53766,53766,53766,53766,53766,53766,53766,53766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505.98,0,0,2505.98,0,0,2505.98,0,0,2505.98,0,0,2505.98,0,0,2505.98,0,0,2505.98,0,0,2505.98,0,0,2505.98,0,0,2505.98,0,0,2505.98,0,0,2505.98
0,January,all_years,50-59,37728,37728,37728,37728,37728,37728,37728,37728,37728,37728,37728,37728,37728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3571.26,0,0,3571.26,0,0,3571.26,0,0,3571.26,0,0,3571.26,0,0,3571.26,0,0,3571.26,0,0,3571.26,0,0,3571.26,0,0,3571.26,0,0,3571.26,0,0,3571.26
0,February,all_years,50-59,33635,33635,33635,33635,33635,33635,33635,33635,33635,33635,33635,33635,33635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005.84,0,0,4005.84,0,0,4005.84,0,0,4005.84,0,0,4005.84,0,0,4005.84,0,0,4005.84,0,0,4005.84,0,0,4005.84,0,0,4005.84,0,0,4005.84,0,0,4005.84
0,March,all_years,50-59,35033,35033,35033,35033,35033,35033,35033,35033,35033,35033,35033,35033,35033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3845.98,0,0,3845.98,0,0,3845.98,0,0,3845.98,0,0,3845.98,0,0,3845.98,0,0,3845.98,0,0,3845.98,0,0,3845.98,0,0,3845.98,0,0,3845.98,0,0,3845.98
0,April,all_years,50-59,33261,33261,33261,33261,33261,33261,33261,33261,33261,33261,33261,33261,33261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050.88,0,0,4050.88,0,0,4050.88,0,0,4050.88,0,0,4050.88,0,0,4050.88,0,0,4050.88,0,0,4050.88,0,0,4050.88,0,0,4050.88,0,0,4050.88,0,0,4050.88
0,May,all_years,50-59,32823,32823,32823,32823,32823,32823,32823,32823,32823,32823,32823,32823,32823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104.94,0,0,4104.94,0,0,4104.94,0,0,4104.94,0,0,4104.94,0,0,4104.94,0,0,4104.94,0,0,4104.94,0,0,4104.94,0,0,4104.94,0,0,4104.94,0,0,4104.94
0,June,all_years,50-59,26509,26509,26509,26509,26509,26509,26509,26509,26509,26509,26509,26509,26509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5082.66,0,0,5082.66,0,0,5082.66,0,0,5082.66,0,0,5082.66,0,0,5082.66,0,0,5082.66,0,0,5082.66,0,0,5082.66,0,0,5082.66,0,0,5082.66,0,0,5082.66
0,July,all_years,50-59,19361,19361,19361,19361,19361,19361,19361,19361,19361,19361,19361,19361,19361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6959.16,0,0,6959.16,0,0,6959.16,0,0,6959.16,0,0,6959.16,0,0,6959.16,0,0,6959.16,0,0,6959.16,0,0,6959.16,0,0,6959.16,0,0,6959.16,0,0,6959.16
0,August,all_years,50-59,19276,19276,19276,19276,19276,19276,19276,19276,19276,19276,19276,19276,19276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6989.85,0,0,6989.85,0,0,6989.85,0,0,6989.85,0,0,6989.85,0,0,6989.85,0,0,6989.85,0,0,6989.85,0,0,6989.85,0,0,6989.85,0,0,6989.85,0,0,6989.85
0,September,all_years,50-59,18539,18539,18539,18539,18539,18539,18539,18539,18539,18539,18539,18539,18539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7267.72,0,0,7267.72,0,0,7267.72,0,0,7267.72,0,0,7267.72,0,0,7267.72,0,0,7267.72,0,0,7267.72,0,0,7267.72,0,0,7267.72,0,0,7267.72,0,0,7267.72
0,October,all_years,50-59,19019,19019,19019,19019,19019,19019,19019,19019,19019,19019,19019,19019,19019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7084.3,0,0,7084.3,0,0,7084.3,0,0,7084.3,0,0,7084.3,0,0,7084.3,0,0,7084.3,0,0,7084.3,0,0,7084.3,0,0,7084.3,0,0,7084.3,0,0,7084.3
